doc_type,doc_id,num,date_str,description,url_metadata,lang,decision_details_title,decision_details_body,chunk_id,chunk_index,language,md5,chunk_size_bytes,chunk_text,text,title,date,url,combined_text,dataset_source,authority_weight,priority
lk_cabinet_decisions,2010-12-15-008-en,8,2010-12-15,Outer Circular Highway Project - Procurement of Contractor for Civil Works for the Section from Kaduwela to Kadawatha (Northern Section - I),https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3807,en,Press briefing of Cabinet Decision taken on 2010-12-15,"-  The Outer Circular Highway starts from Kottawa and traverses through Maharagama, Kaduwela, Biyagama, Mahara and Wattala Divisional Secretariat Areas and ends up as Kerawalapitiya. It connects Colombo-Katunayake Expressway at Kerawalapitiya Colombo-Kandy Expressway at Kadawatha and Southern Expressway at Kottawa. A total length this highways is 29.1 km. and is to be constructed in three segments. Cabinet approval was granted to revive the procurement process pertaining to Kaduwela - Kadawatha segment and to appoint a Cabinet Appointed Negotiating Committee and a Procurement Committee for the purpose.",2010-12-15-008-en-0000,0,en,6e2891798a3c5677410b0c6e6cc892ef,807,"Outer Circular Highway Project - Procurement of Contractor for Civil Works for the Section from Kaduwela to Kadawatha (Northern Section - I)

Press briefing of Cabinet Decision taken on 2010-12-15

-  The Outer Circular Highway starts from Kottawa and traverses through Maharagama, Kaduwela, Biyagama, Mahara and Wattala Divisional Secretariat Areas and ends up as Kerawalapitiya. It connects Colombo-Katunayake Expressway at Kerawalapitiya Colombo-Kandy Expressway at Kadawatha and Southern Expressway at Kottawa. A total length this highways is 29.1 km. and is to be constructed in three segments. Cabinet approval was granted to revive the procurement process pertaining to Kaduwela - Kadawatha segment and to appoint a Cabinet Appointed Negotiating Committee and a Procurement Committee for the purpose.","Outer Circular Highway Project - Procurement of Contractor for Civil Works for the Section from Kaduwela to Kadawatha (Northern Section - I)

Press briefing of Cabinet Decision taken on 2010-12-15

-  The Outer Circular Highway starts from Kottawa and traverses through Maharagama, Kaduwela, Biyagama, Mahara and Wattala Divisional Secretariat Areas and ends up as Kerawalapitiya. It connects Colombo-Katunayake Expressway at Kerawalapitiya Colombo-Kandy Expressway at Kadawatha and Southern Expressway at Kottawa. A total length this highways is 29.1 km. and is to be constructed in three segments. Cabinet approval was granted to revive the procurement process pertaining to Kaduwela - Kadawatha segment and to appoint a Cabinet Appointed Negotiating Committee and a Procurement Committee for the purpose.",Outer Circular Highway Project - Procurement of Contractor for Civil Works for the Section from Kadu,2010-12-15,2010-12-15-008-en,"Outer Circular Highway Project - Procurement of Contractor for Civil Works for the Section from Kaduwela to Kadawatha (Northern Section - I)

Press briefing of Cabinet Decision taken on 2010-12-15

-  The Outer Circular Highway starts from Kottawa and traverses through Maharagama, Kaduwela, Biyagama, Mahara and Wattala Divisional Secretariat Areas and ends up as Kerawalapitiya. It connects Colombo-Katunayake Expressway at Kerawalapitiya Colombo-Kandy Expressway at Kadawatha and Southern Expressway at Kottawa. A total length this highways is 29.1 km. and is to be constructed in three segments. Cabinet approval was granted to revive the procurement process pertaining to Kaduwela - Kadawatha segment and to appoint a Cabinet Appointed Negotiating Committee and a Procurement Committee for the purpose.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-15-009-en,9,2010-12-15,Memorandum of Understanding for the Establishment of a Passenger Transport Service by sea between Sri Lanka and India,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3808,en,Press briefing of Cabinet Decision taken on 2010-12-15,"- Since a large number of businessmen, holiday makers, pilgrims and students travel regularly from Sri Lanka to India and Vise Versa, steps are to be taken to establish a passenger service by sea between the two countries.  This will provide services between Colombo and Thuthukudi; and Thalaimannar and Rameshwaram, in the first instance. Cabinet approval was granted to sign the Memorandum of Understanding prepared for the purpose and for its implementation.",2010-12-15-009-en-0000,0,en,740432f56a0496251d876f286ac55da4,636,"Memorandum of Understanding for the Establishment of a Passenger Transport Service by sea between Sri Lanka and India

Press briefing of Cabinet Decision taken on 2010-12-15

- Since a large number of businessmen, holiday makers, pilgrims and students travel regularly from Sri Lanka to India and Vise Versa, steps are to be taken to establish a passenger service by sea between the two countries.  This will provide services between Colombo and Thuthukudi; and Thalaimannar and Rameshwaram, in the first instance. Cabinet approval was granted to sign the Memorandum of Understanding prepared for the purpose and for its implementation.","Memorandum of Understanding for the Establishment of a Passenger Transport Service by sea between Sri Lanka and India

Press briefing of Cabinet Decision taken on 2010-12-15

- Since a large number of businessmen, holiday makers, pilgrims and students travel regularly from Sri Lanka to India and Vise Versa, steps are to be taken to establish a passenger service by sea between the two countries.  This will provide services between Colombo and Thuthukudi; and Thalaimannar and Rameshwaram, in the first instance. Cabinet approval was granted to sign the Memorandum of Understanding prepared for the purpose and for its implementation.",Memorandum of Understanding for the Establishment of a Passenger Transport Service by sea between Sr,2010-12-15,2010-12-15-009-en,"Memorandum of Understanding for the Establishment of a Passenger Transport Service by sea between Sri Lanka and India

Press briefing of Cabinet Decision taken on 2010-12-15

- Since a large number of businessmen, holiday makers, pilgrims and students travel regularly from Sri Lanka to India and Vise Versa, steps are to be taken to establish a passenger service by sea between the two countries.  This will provide services between Colombo and Thuthukudi; and Thalaimannar and Rameshwaram, in the first instance. Cabinet approval was granted to sign the Memorandum of Understanding prepared for the purpose and for its implementation.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-001-en,1,2010-12-29,"Establishment of an Immigration and Emigration office in Vavuniya town, shifting the Immigration and Emigration office in Anuradhapura",https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3809,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- with the view to decentralize activities of the Department of Immigration and Emigration in 2006 Branches were opened in Matara, Kandy and Anuradhapura.  Since it has been observed that people from the Northern and Eastern Provinces travel to the South of the country in large numbers to obtain Passports and to attend to connected activities after the defeat of terrorism in those areas, it has now been decided to shift the Anuradhapura Office to Vavuniya to facilitate easy access to this office by the people in Northern and Eastern Provinces and Cabinet approval was granted for same.",2010-12-29-001-en-0000,0,en,a19bb9c05da437ed2fcfbe31c0ea303b,783,"Establishment of an Immigration and Emigration office in Vavuniya town, shifting the Immigration and Emigration office in Anuradhapura

Press briefing of Cabinet Decision taken on 2010-12-29

- with the view to decentralize activities of the Department of Immigration and Emigration in 2006 Branches were opened in Matara, Kandy and Anuradhapura.  Since it has been observed that people from the Northern and Eastern Provinces travel to the South of the country in large numbers to obtain Passports and to attend to connected activities after the defeat of terrorism in those areas, it has now been decided to shift the Anuradhapura Office to Vavuniya to facilitate easy access to this office by the people in Northern and Eastern Provinces and Cabinet approval was granted for same.","Establishment of an Immigration and Emigration office in Vavuniya town, shifting the Immigration and Emigration office in Anuradhapura

Press briefing of Cabinet Decision taken on 2010-12-29

- with the view to decentralize activities of the Department of Immigration and Emigration in 2006 Branches were opened in Matara, Kandy and Anuradhapura.  Since it has been observed that people from the Northern and Eastern Provinces travel to the South of the country in large numbers to obtain Passports and to attend to connected activities after the defeat of terrorism in those areas, it has now been decided to shift the Anuradhapura Office to Vavuniya to facilitate easy access to this office by the people in Northern and Eastern Provinces and Cabinet approval was granted for same.","Establishment of an Immigration and Emigration office in Vavuniya town, shifting the Immigration and",2010-12-29,2010-12-29-001-en,"Establishment of an Immigration and Emigration office in Vavuniya town, shifting the Immigration and Emigration office in Anuradhapura

Press briefing of Cabinet Decision taken on 2010-12-29

- with the view to decentralize activities of the Department of Immigration and Emigration in 2006 Branches were opened in Matara, Kandy and Anuradhapura.  Since it has been observed that people from the Northern and Eastern Provinces travel to the South of the country in large numbers to obtain Passports and to attend to connected activities after the defeat of terrorism in those areas, it has now been decided to shift the Anuradhapura Office to Vavuniya to facilitate easy access to this office by the people in Northern and Eastern Provinces and Cabinet approval was granted for same.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-002-en,2,2010-12-29,Scanning and Electronic Storing of Passport applications and relevant documents of the Department of Immigration and Emigration,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3810,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- action has been taken by the Department of Immigration and Emigration commencing in April 2009 to implement the project for scanning of Passport Applications and storing the electronic copies.  At present more than 01 million applications pertaining to  years 2007, 2008 and 2009 have been scanned and stored. Under the third phase of this project it is expected to scan 03 million applications pertaining to Passports issued from 2003 to 2007 and 17 million Embarkation and Disembarkation cards. Cabinet approval was granted to implement the project.",2010-12-29-002-en-0000,0,en,d669f60178dd3e0b95076fcc0a56ee92,738,"Scanning and Electronic Storing of Passport applications and relevant documents of the Department of Immigration and Emigration

Press briefing of Cabinet Decision taken on 2010-12-29

- action has been taken by the Department of Immigration and Emigration commencing in April 2009 to implement the project for scanning of Passport Applications and storing the electronic copies.  At present more than 01 million applications pertaining to  years 2007, 2008 and 2009 have been scanned and stored. Under the third phase of this project it is expected to scan 03 million applications pertaining to Passports issued from 2003 to 2007 and 17 million Embarkation and Disembarkation cards. Cabinet approval was granted to implement the project.","Scanning and Electronic Storing of Passport applications and relevant documents of the Department of Immigration and Emigration

Press briefing of Cabinet Decision taken on 2010-12-29

- action has been taken by the Department of Immigration and Emigration commencing in April 2009 to implement the project for scanning of Passport Applications and storing the electronic copies.  At present more than 01 million applications pertaining to  years 2007, 2008 and 2009 have been scanned and stored. Under the third phase of this project it is expected to scan 03 million applications pertaining to Passports issued from 2003 to 2007 and 17 million Embarkation and Disembarkation cards. Cabinet approval was granted to implement the project.",Scanning and Electronic Storing of Passport applications and relevant documents of the Department of,2010-12-29,2010-12-29-002-en,"Scanning and Electronic Storing of Passport applications and relevant documents of the Department of Immigration and Emigration

Press briefing of Cabinet Decision taken on 2010-12-29

- action has been taken by the Department of Immigration and Emigration commencing in April 2009 to implement the project for scanning of Passport Applications and storing the electronic copies.  At present more than 01 million applications pertaining to  years 2007, 2008 and 2009 have been scanned and stored. Under the third phase of this project it is expected to scan 03 million applications pertaining to Passports issued from 2003 to 2007 and 17 million Embarkation and Disembarkation cards. Cabinet approval was granted to implement the project.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-003-en,3,2010-12-29,Removal of charges imposed under Urban Development Act in order to promote investment,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3811,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- The government intends to increase the total investment during the next 10 years to exceed 40%  and as such, required facilities have to be provided to encourage Private Local and Foreign Investors to make investments in the country.  At present 1% of construction cost, other than for construction of houses, has to be paid to the Urban Development Authority. Cabinet approval was granted to do away with this 1% payment and repeal the relevant Gazette notification accordingly.",2010-12-29-003-en-0000,0,en,98bc7423470f3cca0d096ab13224c240,624,"Removal of charges imposed under Urban Development Act in order to promote investment

Press briefing of Cabinet Decision taken on 2010-12-29

- The government intends to increase the total investment during the next 10 years to exceed 40%  and as such, required facilities have to be provided to encourage Private Local and Foreign Investors to make investments in the country.  At present 1% of construction cost, other than for construction of houses, has to be paid to the Urban Development Authority. Cabinet approval was granted to do away with this 1% payment and repeal the relevant Gazette notification accordingly.","Removal of charges imposed under Urban Development Act in order to promote investment

Press briefing of Cabinet Decision taken on 2010-12-29

- The government intends to increase the total investment during the next 10 years to exceed 40%  and as such, required facilities have to be provided to encourage Private Local and Foreign Investors to make investments in the country.  At present 1% of construction cost, other than for construction of houses, has to be paid to the Urban Development Authority. Cabinet approval was granted to do away with this 1% payment and repeal the relevant Gazette notification accordingly.","Removal of charges imposed under Urban Development Act in order to promote investment

Press briefin",2010-12-29,2010-12-29-003-en,"Removal of charges imposed under Urban Development Act in order to promote investment

Press briefing of Cabinet Decision taken on 2010-12-29

- The government intends to increase the total investment during the next 10 years to exceed 40%  and as such, required facilities have to be provided to encourage Private Local and Foreign Investors to make investments in the country.  At present 1% of construction cost, other than for construction of houses, has to be paid to the Urban Development Authority. Cabinet approval was granted to do away with this 1% payment and repeal the relevant Gazette notification accordingly.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-004-en,4,2010-12-29,Providing Relief to the Families to be Resettled due to Acquisition of Lands for Kaluganga Reservoir Project,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3812,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- Moragahakanda and Kaluganga Development Projects were inaugurated in 2007 to remedy the severe water shortage for Agriculture in the North Central Province and to provide drinking water to the people in Anuradhapura, Polonnaruwa, Trincomalee and Matale Districts. The construction activities related to Kaluganga Reservoir, to be built in parallel to Moragahakanda Reservoir, are already in progress. Due to the construction of these Reservoirs, about 2378 affected families have to be resettled. According to the resettlement plan, it is proposed to allocate 0.60 ha of irrigated land and 0.20 ha of homestead for a family to be resettlement. Cabinet approval was granted to implement this resettlement project.  the cost of Rs.111.8 million estimated for the project will be managed within the Medium Term Budgetary Framework 2011 - 2015.",2010-12-29-004-en-0000,0,en,1dae74361d6d843ee4f181db3a86234d,1008,"Providing Relief to the Families to be Resettled due to Acquisition of Lands for Kaluganga Reservoir Project

Press briefing of Cabinet Decision taken on 2010-12-29

- Moragahakanda and Kaluganga Development Projects were inaugurated in 2007 to remedy the severe water shortage for Agriculture in the North Central Province and to provide drinking water to the people in Anuradhapura, Polonnaruwa, Trincomalee and Matale Districts. The construction activities related to Kaluganga Reservoir, to be built in parallel to Moragahakanda Reservoir, are already in progress. Due to the construction of these Reservoirs, about 2378 affected families have to be resettled. According to the resettlement plan, it is proposed to allocate 0.60 ha of irrigated land and 0.20 ha of homestead for a family to be resettlement. Cabinet approval was granted to implement this resettlement project.  the cost of Rs.111.8 million estimated for the project will be managed within the Medium Term Budgetary Framework 2011 - 2015.","Providing Relief to the Families to be Resettled due to Acquisition of Lands for Kaluganga Reservoir Project

Press briefing of Cabinet Decision taken on 2010-12-29

- Moragahakanda and Kaluganga Development Projects were inaugurated in 2007 to remedy the severe water shortage for Agriculture in the North Central Province and to provide drinking water to the people in Anuradhapura, Polonnaruwa, Trincomalee and Matale Districts. The construction activities related to Kaluganga Reservoir, to be built in parallel to Moragahakanda Reservoir, are already in progress. Due to the construction of these Reservoirs, about 2378 affected families have to be resettled. According to the resettlement plan, it is proposed to allocate 0.60 ha of irrigated land and 0.20 ha of homestead for a family to be resettlement. Cabinet approval was granted to implement this resettlement project.  the cost of Rs.111.8 million estimated for the project will be managed within the Medium Term Budgetary Framework 2011 - 2015.",Providing Relief to the Families to be Resettled due to Acquisition of Lands for Kaluganga Reservoir,2010-12-29,2010-12-29-004-en,"Providing Relief to the Families to be Resettled due to Acquisition of Lands for Kaluganga Reservoir Project

Press briefing of Cabinet Decision taken on 2010-12-29

- Moragahakanda and Kaluganga Development Projects were inaugurated in 2007 to remedy the severe water shortage for Agriculture in the North Central Province and to provide drinking water to the people in Anuradhapura, Polonnaruwa, Trincomalee and Matale Districts. The construction activities related to Kaluganga Reservoir, to be built in parallel to Moragahakanda Reservoir, are already in progress. Due to the construction of these Reservoirs, about 2378 affected families have to be resettled. According to the resettlement plan, it is proposed to allocate 0.60 ha of irrigated land and 0.20 ha of homestead for a family to be resettlement. Cabinet approval was granted to implement this resettlement project.  the cost of Rs.111.8 million estimated for the project will be managed within the Medium Term Budgetary Framework 2011 - 2015.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-005-en,5,2010-12-29,National Policy on Maternal and Child Health,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3813,en,Press briefing of Cabinet Decision taken on 2010-12-29,"-  Sri Lanka being promoted as a middle income country with per capita GNP of 1969 US Dollars, has achieved significant gains in the area of human development.   The infant mortality rate has declined from 72.4 in 1955 to 10.1 per 1000 live births in 2006.  Similarly, Sri Lanka has successfully achieved a  low level of maternal mortality ratio of 37.4 per 100,000 live births in 2007.  A well established health service, free of cost to the consumer together with universal free education has contributed to bring about this situation.  Cabinet approval in principle was granted to this document  which provides policy and strategic directions for continuing and emerging concerns and challenges in maternal and child health.  An implementation Plan for the purpose will be prepared by the Ministry of Health in consultation with other stake holders.",2010-12-29-005-en-0000,0,en,66a262500cc00c9860dcf5e173479e4b,954,"National Policy on Maternal and Child Health

Press briefing of Cabinet Decision taken on 2010-12-29

-  Sri Lanka being promoted as a middle income country with per capita GNP of 1969 US Dollars, has achieved significant gains in the area of human development.   The infant mortality rate has declined from 72.4 in 1955 to 10.1 per 1000 live births in 2006.  Similarly, Sri Lanka has successfully achieved a  low level of maternal mortality ratio of 37.4 per 100,000 live births in 2007.  A well established health service, free of cost to the consumer together with universal free education has contributed to bring about this situation.  Cabinet approval in principle was granted to this document  which provides policy and strategic directions for continuing and emerging concerns and challenges in maternal and child health.  An implementation Plan for the purpose will be prepared by the Ministry of Health in consultation with other stake holders.","National Policy on Maternal and Child Health

Press briefing of Cabinet Decision taken on 2010-12-29

-  Sri Lanka being promoted as a middle income country with per capita GNP of 1969 US Dollars, has achieved significant gains in the area of human development.   The infant mortality rate has declined from 72.4 in 1955 to 10.1 per 1000 live births in 2006.  Similarly, Sri Lanka has successfully achieved a  low level of maternal mortality ratio of 37.4 per 100,000 live births in 2007.  A well established health service, free of cost to the consumer together with universal free education has contributed to bring about this situation.  Cabinet approval in principle was granted to this document  which provides policy and strategic directions for continuing and emerging concerns and challenges in maternal and child health.  An implementation Plan for the purpose will be prepared by the Ministry of Health in consultation with other stake holders.","National Policy on Maternal and Child Health

Press briefing of Cabinet Decision taken on 2010-12-29",2010-12-29,2010-12-29-005-en,"National Policy on Maternal and Child Health

Press briefing of Cabinet Decision taken on 2010-12-29

-  Sri Lanka being promoted as a middle income country with per capita GNP of 1969 US Dollars, has achieved significant gains in the area of human development.   The infant mortality rate has declined from 72.4 in 1955 to 10.1 per 1000 live births in 2006.  Similarly, Sri Lanka has successfully achieved a  low level of maternal mortality ratio of 37.4 per 100,000 live births in 2007.  A well established health service, free of cost to the consumer together with universal free education has contributed to bring about this situation.  Cabinet approval in principle was granted to this document  which provides policy and strategic directions for continuing and emerging concerns and challenges in maternal and child health.  An implementation Plan for the purpose will be prepared by the Ministry of Health in consultation with other stake holders.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-006-en,6,2010-12-29,"Change of Name of the ""Ceylon Electricity Board",https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3814,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- while discussing the proposal by the Minister of Power and Energy to change the name of the ""Ceylon Electricity Board"" to read as ""Sri Lanka Electricity Board"", it was pointed out that there are several other Boards and Corporations, the names of which have to be amended accordingly.  As such, it was decided that officials of the Ministry of Finance and Planning should discuss with the Legal Draftsman to prepare necessary legislation in a single Bill to change the names of Statutory Boards and Corporations so that the word ""Ceylon"" is substituted by the words ""Sri Lanka""",2010-12-29-006-en-0000,0,en,e2aa762b7e79deeb11147618980e62e5,684,"Change of Name of the ""Ceylon Electricity Board

Press briefing of Cabinet Decision taken on 2010-12-29

- while discussing the proposal by the Minister of Power and Energy to change the name of the ""Ceylon Electricity Board"" to read as ""Sri Lanka Electricity Board"", it was pointed out that there are several other Boards and Corporations, the names of which have to be amended accordingly.  As such, it was decided that officials of the Ministry of Finance and Planning should discuss with the Legal Draftsman to prepare necessary legislation in a single Bill to change the names of Statutory Boards and Corporations so that the word ""Ceylon"" is substituted by the words ""Sri Lanka""","Change of Name of the ""Ceylon Electricity Board

Press briefing of Cabinet Decision taken on 2010-12-29

- while discussing the proposal by the Minister of Power and Energy to change the name of the ""Ceylon Electricity Board"" to read as ""Sri Lanka Electricity Board"", it was pointed out that there are several other Boards and Corporations, the names of which have to be amended accordingly.  As such, it was decided that officials of the Ministry of Finance and Planning should discuss with the Legal Draftsman to prepare necessary legislation in a single Bill to change the names of Statutory Boards and Corporations so that the word ""Ceylon"" is substituted by the words ""Sri Lanka""","Change of Name of the ""Ceylon Electricity Board

Press briefing of Cabinet Decision taken on 2010-12",2010-12-29,2010-12-29-006-en,"Change of Name of the ""Ceylon Electricity Board

Press briefing of Cabinet Decision taken on 2010-12-29

- while discussing the proposal by the Minister of Power and Energy to change the name of the ""Ceylon Electricity Board"" to read as ""Sri Lanka Electricity Board"", it was pointed out that there are several other Boards and Corporations, the names of which have to be amended accordingly.  As such, it was decided that officials of the Ministry of Finance and Planning should discuss with the Legal Draftsman to prepare necessary legislation in a single Bill to change the names of Statutory Boards and Corporations so that the word ""Ceylon"" is substituted by the words ""Sri Lanka""",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-007-en,7,2010-12-29,Granting of 100 Undergraduate and Postgraduate scholarships to Foreign Students by the Ministry of Higher Education,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3815,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- though Sri Lankan students are being offered Scholarships by various countries, Sri Lanka has not offered any scholarships so far to students of other countries.  As such, it is proposed to grant 100 Scholarships to foreign students to undertake studies in Universities in this country commencing in 2011.  One of the benefits of this Scheme will be to get publicity on the quality of higher education in Sri Lanka, which in turn, would attract more foreign students to our Universities, increasing foreign exchange earnings and such earnings could be used to enhance facilities in our Universities, thereby reducing the burden to the Government.  Cabinet approval in principle was granted for this project.  A policy framework and a composite Action Plan for the purpose will be prepared by the Ministry of Higher Education and submitted to the Cabinet.",2010-12-29-007-en-0000,0,en,cda3fa47e98b3ec98f14b09e27d0b4af,1029,"Granting of 100 Undergraduate and Postgraduate scholarships to Foreign Students by the Ministry of Higher Education

Press briefing of Cabinet Decision taken on 2010-12-29

- though Sri Lankan students are being offered Scholarships by various countries, Sri Lanka has not offered any scholarships so far to students of other countries.  As such, it is proposed to grant 100 Scholarships to foreign students to undertake studies in Universities in this country commencing in 2011.  One of the benefits of this Scheme will be to get publicity on the quality of higher education in Sri Lanka, which in turn, would attract more foreign students to our Universities, increasing foreign exchange earnings and such earnings could be used to enhance facilities in our Universities, thereby reducing the burden to the Government.  Cabinet approval in principle was granted for this project.  A policy framework and a composite Action Plan for the purpose will be prepared by the Ministry of Higher Education and submitted to the Cabinet.","Granting of 100 Undergraduate and Postgraduate scholarships to Foreign Students by the Ministry of Higher Education

Press briefing of Cabinet Decision taken on 2010-12-29

- though Sri Lankan students are being offered Scholarships by various countries, Sri Lanka has not offered any scholarships so far to students of other countries.  As such, it is proposed to grant 100 Scholarships to foreign students to undertake studies in Universities in this country commencing in 2011.  One of the benefits of this Scheme will be to get publicity on the quality of higher education in Sri Lanka, which in turn, would attract more foreign students to our Universities, increasing foreign exchange earnings and such earnings could be used to enhance facilities in our Universities, thereby reducing the burden to the Government.  Cabinet approval in principle was granted for this project.  A policy framework and a composite Action Plan for the purpose will be prepared by the Ministry of Higher Education and submitted to the Cabinet.",Granting of 100 Undergraduate and Postgraduate scholarships to Foreign Students by the Ministry of H,2010-12-29,2010-12-29-007-en,"Granting of 100 Undergraduate and Postgraduate scholarships to Foreign Students by the Ministry of Higher Education

Press briefing of Cabinet Decision taken on 2010-12-29

- though Sri Lankan students are being offered Scholarships by various countries, Sri Lanka has not offered any scholarships so far to students of other countries.  As such, it is proposed to grant 100 Scholarships to foreign students to undertake studies in Universities in this country commencing in 2011.  One of the benefits of this Scheme will be to get publicity on the quality of higher education in Sri Lanka, which in turn, would attract more foreign students to our Universities, increasing foreign exchange earnings and such earnings could be used to enhance facilities in our Universities, thereby reducing the burden to the Government.  Cabinet approval in principle was granted for this project.  A policy framework and a composite Action Plan for the purpose will be prepared by the Ministry of Higher Education and submitted to the Cabinet.",cabinet_decisions,0.95,1
lk_cabinet_decisions,2010-12-29-008-en,8,2010-12-29,Expansion of Fertilizer Subsidy Programme and Promote Usage of Organic Fertilizer,https://www.cabinetoffice.gov.lk/cab/index.php?option=com_content&view=article&id=16&Itemid=49&lang=en&dID=3816,en,Press briefing of Cabinet Decision taken on 2010-12-29,"- the Government Supplies Chemical Fertilizers to farmers at a subsidized rate of Rs.350/- per 50 Kg. for paddy cultivation.  This is only 10% of the value of fertilizer and the balance 90% is borne by the Government.  The annual contribution by the Government for this programme is Rs.30,000 million.  It is proposed to expand the fertilizer subsidy programme for other crops by encouraging application of organic fertilizer to reduce chemical fertilizer usage on paddy.  By promoting the use of organic fertilizer, usage of chemical fertilizer will be reduced and the savings thus earned could be utilized for organic fertilizer production activities and promotion programmes.  Cabinet decided that an Officials' Committee consisting of the Secretary, Ministry of Agrarian Services and Wildlife: Secretary, Ministry of Agriculture and a nominee from the Ministry of Finance and Planning should further study this matter and submit a Report to implement the proposals.",2010-12-29-008-en-0000,0,en,2046697ca2971655903050e73305ea49,1108,"Expansion of Fertilizer Subsidy Programme and Promote Usage of Organic Fertilizer

Press briefing of Cabinet Decision taken on 2010-12-29

- the Government Supplies Chemical Fertilizers to farmers at a subsidized rate of Rs.350/- per 50 Kg. for paddy cultivation.  This is only 10% of the value of fertilizer and the balance 90% is borne by the Government.  The annual contribution by the Government for this programme is Rs.30,000 million.  It is proposed to expand the fertilizer subsidy programme for other crops by encouraging application of organic fertilizer to reduce chemical fertilizer usage on paddy.  By promoting the use of organic fertilizer, usage of chemical fertilizer will be reduced and the savings thus earned could be utilized for organic fertilizer production activities and promotion programmes.  Cabinet decided that an Officials' Committee consisting of the Secretary, Ministry of Agrarian Services and Wildlife: Secretary, Ministry of Agriculture and a nominee from the Ministry of Finance and Planning should further study this matter and submit a Report to implement the proposals.","Expansion of Fertilizer Subsidy Programme and Promote Usage of Organic Fertilizer

Press briefing of Cabinet Decision taken on 2010-12-29

- the Government Supplies Chemical Fertilizers to farmers at a subsidized rate of Rs.350/- per 50 Kg. for paddy cultivation.  This is only 10% of the value of fertilizer and the balance 90% is borne by the Government.  The annual contribution by the Government for this programme is Rs.30,000 million.  It is proposed to expand the fertilizer subsidy programme for other crops by encouraging application of organic fertilizer to reduce chemical fertilizer usage on paddy.  By promoting the use of organic fertilizer, usage of chemical fertilizer will be reduced and the savings thus earned could be utilized for organic fertilizer production activities and promotion programmes.  Cabinet decided that an Officials' Committee consisting of the Secretary, Ministry of Agrarian Services and Wildlife: Secretary, Ministry of Agriculture and a nominee from the Ministry of Finance and Planning should further study this matter and submit a Report to implement the proposals.","Expansion of Fertilizer Subsidy Programme and Promote Usage of Organic Fertilizer

Press briefing of",2010-12-29,2010-12-29-008-en,"Expansion of Fertilizer Subsidy Programme and Promote Usage of Organic Fertilizer

Press briefing of Cabinet Decision taken on 2010-12-29

- the Government Supplies Chemical Fertilizers to farmers at a subsidized rate of Rs.350/- per 50 Kg. for paddy cultivation.  This is only 10% of the value of fertilizer and the balance 90% is borne by the Government.  The annual contribution by the Government for this programme is Rs.30,000 million.  It is proposed to expand the fertilizer subsidy programme for other crops by encouraging application of organic fertilizer to reduce chemical fertilizer usage on paddy.  By promoting the use of organic fertilizer, usage of chemical fertilizer will be reduced and the savings thus earned could be utilized for organic fertilizer production activities and promotion programmes.  Cabinet decided that an Officials' Committee consisting of the Secretary, Ministry of Agrarian Services and Wildlife: Secretary, Ministry of Agriculture and a nominee from the Ministry of Finance and Planning should further study this matter and submit a Report to implement the proposals.",cabinet_decisions,0.95,1
